school_name,school_type,local_authority,sector,pupils,postcode,latitude,longitude,near_transport
Ysgol Gymraeg Nant Gwenlli,Nursery & Infants,Newport,Primary,40.0,NP18 3DY,51.6167765956735,-2.9677867643770828,True
Malpas Church in Wales Primary School,"Nursery, Infants & Juniors",Newport,Primary,282.0,NP20 6WJ,51.60982386587854,-3.0019554708661813,True
St. Davids Primary,Infants & Juniors,Newport,Primary,215.0,NP20 3AQ,51.56949941891225,-3.01943971573865,True
St Josephs R.C. Jnr. & Infts,Infants & Juniors,Newport,Primary,206.0,NP19 8FW,51.59237653431742,-2.9790406913465097,True
St Marys Primary School,Infants & Juniors,Newport,Primary,413.0,NP20 5HJ,51.591969529208356,-3.0012115516209987,True
St Michael's RC Primary School,"Nursery, Infants & Juniors",Newport,Primary,250.0,NP20 2LW,51.57394954762099,-2.9933199434046847,True
St Patricks R.C. Primary,"Nursery, Infants & Juniors",Newport,Primary,240.0,NP19 0HR,51.58421615966079,-2.966625854617007,True
St. Gabriel's R.C.,Infants & Juniors,Newport,Primary,211.0,NP19 9PQ,51.592032493491516,-2.938613314940865,True
Charles Williams Church In Wales Primary School,"Nursery, Infants & Juniors",Newport,Primary,515.0,NP18 1AZ,51.61039191404594,-2.9572211260993537,True
St Julian's School,Secondary (ages 11-19),Newport,Secondary,1426.0,NP19 7XU,51.60054692531597,-2.976452778212632,True
The John Frost School,Secondary (ages 11-19),Newport,Secondary,1405.0,NP10 8YD,51.55829346855356,-3.0124381406001013,True
Llanwern High School,Secondary (ages 11-19),Newport,Secondary,1101.0,NP18 2YE,51.58609090089913,-2.9319165318329907,True
Newport High School,Secondary (ages 11-19),Newport,Secondary,1097.0,NP20 7YB,51.60688142167409,-3.0148618250929213,True
Lliswerry High School,Secondary (ages 11-19),Newport,Secondary,1079.0,NP19 4RP,51.57155102152751,-2.95293794951117,True
Bassaleg School,Secondary (ages 11-19),Newport,Secondary,1871.0,NP10 8NF,51.57558344585475,-3.04615292772003,True
Caerleon Comprehensive School,Secondary (ages 11-19),Newport,Secondary,1471.0,NP18 1NF,51.61014626920329,-2.961356755584054,True
Ysgol Gyfun Gwent Is Coed,Secondary (ages 11-19),Newport,Secondary,537.0,NP10 8BX,51.55910221899295,-3.0142034445915287,True
St Joseph's RC High School,Secondary (ages 11-19),Newport,Secondary,1457.0,NP10 8XH,51.55710630051594,-3.0238649871398153,True
MILLBANK PRIMARY SCHOOL,"Nursery, Infants & Juniors",Cardiff,Primary,251.0,CF5 5AL,51.482937078156304,-3.2310517700706844,True
ALBANY PRIMARY SCHOOL,"Nursery, Infants & Juniors",Cardiff,Primary,411.0,CF24 3RR,51.49332888233662,-3.1680516455240553,True
BADEN POWELL PRIMARY SCHOOL,"Nursery, Infants & Juniors",Cardiff,Primary,292.0,CF24 2SJ,51.48493700964693,-3.141827032361122,True
BIRCHGROVE PRIMARY SCHOOL,Infants & Juniors,Cardiff,Primary,369.0,CF14 1RR,51.5108189202552,-3.2009076820285727,True
TRELAI PRIMARY SCHOOL,"Nursery, Infants & Juniors",Cardiff,Primary,329.0,CF5 5DY,51.47680481799324,-3.2335937538167276,True
FAIRWATER PRIMARY SCHOOL,Infants & Juniors,Cardiff,Primary,159.0,CF5 3ED,51.48872576028227,-3.2457262914276845,True
GABALFA PRIMARY,"Nursery, Infants & Juniors",Cardiff,Primary,237.0,CF14 2QQ,51.50040200713342,-3.2162165426576927,True
Kitchener Primary School,"Nursery, Infants & Juniors",Cardiff,Primary,449.0,CF11 6HT,51.47867160031243,-3.20014935783394,True
LANSDOWNE PRIMARY SCHOOL,"Nursery, Infants & Juniors",Cardiff,Primary,315.0,CF5 1JY,51.48162004572757,-3.214210219417341,True
MOORLAND PRIMARY,"Nursery, Infants & Juniors",Cardiff,Primary,400.0,CF24 2LJ,51.47995002642276,-3.1468743880331624,True
Radnor Primary School,Infants & Juniors,Cardiff,Primary,226.0,CF5 1RB,51.48438128964566,-3.2080475313874373,True
RHYDYPENAU PRIMARY SCHOOL,"Nursery, Infants & Juniors",Cardiff,Primary,488.0,CF14 0NX,51.5223675985237,-3.176650226212392,True
ROATH PARK PRIMARY SCHOOL,"Nursery, Infants & Juniors",Cardiff,Primary,451.0,CF24 4BB,51.497651615986996,-3.1700925873634915,True
GREENWAY PRIMARY SCHOOL,"Nursery, Infants & Juniors",Cardiff,Primary,245.0,CF3 3JG,51.50931234585553,-3.1224357568702223,True
STACEY PRIMARY SCHOOL,"Nursery, Infants & Juniors",Cardiff,Primary,204.0,CF24 1DW,51.49048851709754,-3.1543242164153797,True
TON-YR-YWEN PRIMARY SCHOOL,"Nursery, Infants & Juniors",Cardiff,Primary,454.0,CF14 4HG,51.52018948938581,-3.1911081844264606,True
PETER LEA PRIMARY SCHOOL,"Nursery, Infants & Juniors",Cardiff,Primary,303.0,CF5 3NP,51.49700444727955,-3.242609846505272,True
BRYN HAFOD PRIMARY SCHOOL,"Nursery, Infants & Juniors",Cardiff,Primary,367.0,CF3 4HF,51.51725660353831,-3.1294624740400976,True
Pen-Y-Bryn Primary School,"Nursery, Infants & Juniors",Cardiff,Primary,246.0,CF3 5TP,51.523480064783435,-3.1161968770229924,True
COED GLAS C P SCHOOL,"Nursery, Infants & Juniors",Cardiff,Primary,474.0,CF14 5DW,51.5277644195114,-3.1854099120683914,True
LAKESIDE PRIMARY SCHOOL,"Nursery, Infants & Juniors",Cardiff,Primary,473.0,CF23 6HB,51.512549337874184,-3.16847124381919,True
PENTREBANE PRIMARY SCHOOL,"Nursery, Infants & Juniors",Cardiff,Primary,199.0,CF5 3SG,51.49410063828621,-3.2535363324893853,True
MOUNT STUART PRIMARY SCHOOL,"Nursery, Infants & Juniors",Cardiff,Primary,439.0,CF10 5BS,51.46347805979516,-3.169621196616066,True
LLANISHEN FACH PRIMARY SCHOOL,"Nursery, Infants & Juniors",Cardiff,Primary,527.0,CF14 6SS,51.53126378826912,-3.20904334412143,True
RHIWBEINA PRIMARY SCHOOL,"Nursery, Infants & Juniors",Cardiff,Primary,687.0,CF14 6HL,51.52468305223746,-3.2158745243847737,True
LLANEDEYRN PRIMARY SCHOOL,"Nursery, Infants & Juniors",Cardiff,Primary,229.0,CF23 9JN,51.508333528709294,-3.1510576216771162,True
SPRINGWOOD PRIMARY SCHOOL,"Nursery, Infants & Juniors",Cardiff,Primary,300.0,CF23 9LS,51.51480544670543,-3.157677133717656,True
NINIAN PARK PRIMARY SCHOOL,"Nursery, Infants & Juniors",Cardiff,Primary,566.0,CF11 8TF,51.46954372029294,-3.194971515241832,True
CORYTON PRIMARY,"Nursery, Infants & Juniors",Cardiff,Primary,172.0,CF14 7DS,51.52232540712372,-3.2366831007901538,True
BRYN CELYN PRIMARY SCHOOL,"Nursery, Infants & Juniors",Cardiff,Primary,188.0,CF23 7EH,51.524685401662126,-3.141718383462784,True
Y G G Gwaelod y Garth,"Nursery, Infants & Juniors",Cardiff,Primary,237.0,CF15 9HJ,51.543796393229194,-3.273807446401464,True
RADYR PRIMARY SCHOOL,"Nursery, Infants & Juniors",Cardiff,Primary,449.0,CF15 8DF,51.51897093875843,-3.257865666885879,True
Tongwynlais Primary School,"Nursery, Infants & Juniors",Cardiff,Primary,189.0,CF15 7LF,51.530456301879106,-3.249200765718258,True
LLYSFAEN PRIMARY SCHOOL,Infants & Juniors,Cardiff,Primary,467.0,CF14 0TB,51.542182852966405,-3.1742340754587195,True
BRYN DERI PRIMARY,"Nursery, Infants & Juniors",Cardiff,Primary,226.0,CF15 8RD,51.52205585541154,-3.26198657568191,True
OAKFIELD PRIMARY SCHOOL,"Nursery, Infants & Juniors",Cardiff,Primary,458.0,CF3 0AA,51.52425997127212,-3.1079132462253707,True
YSGOL GYMRAEG MELIN GRUFFYDD,"Nursery, Infants & Juniors",Cardiff,Primary,456.0,CF14 1AP,51.514032594077044,-3.2171328701892197,True
Ysgol Y Wern,"Nursery, Infants & Juniors",Cardiff,Primary,673.0,CF14 5BL,51.532062265705775,-3.1982925619105886,True
YSGOL GYMRAEG COED Y GOF,Infants & Juniors,Cardiff,Primary,188.0,CF5 3SG,51.4941806743736,-3.254460454402549,True
YSGOL BRO EIRWG,"Nursery, Infants & Juniors",Cardiff,Primary,367.0,CF3 4AB,51.51191793362693,-3.136650962015219,True
YSGOL TREGANNA,Infants & Juniors,Cardiff,Primary,659.0,CF11 8DG,51.47941540826146,-3.2167333602173227,True
WILLOWBROOK PRIMARY SCHOOL,"Nursery, Infants & Juniors",Cardiff,Primary,422.0,CF3 0ST,51.52208054721168,-3.0900449881732124,True
PENTYRCH PRIMARY,Infants & Juniors,Cardiff,Primary,177.0,CF15 9QL,51.528610452944065,-3.300716212310781,True
THORNHILL PRIMARY SCHOOL,"Nursery, Infants & Juniors",Cardiff,Primary,434.0,CF14 9LA,51.5413872447457,-3.191604005370118,True
YSGOL PENCAE,Infants & Juniors,Cardiff,Primary,207.0,CF5 2QA,51.499420761690814,-3.2283408884558265,True
Meadowlane Primary School,"Nursery, Infants & Juniors",Cardiff,Primary,319.0,CF3 0JZ,51.51778581949338,-3.098359246672899,True
CREIGIAU PRIMARY SCHOOL,"Nursery, Infants & Juniors",Cardiff,Primary,364.0,CF15 9NN,51.52501558843525,-3.3294147218633428,True
YSGOL GYMRAEG PWLL COCH,"Nursery, Infants & Juniors",Cardiff,Primary,315.0,CF11 8BR,51.4750744180595,-3.2110312945621713,True
Ysgol Y Berllan Deg,"Nursery, Infants & Juniors",Cardiff,Primary,396.0,CF23 9LD,51.50889734386898,-3.1485789712493704,True
GLAN YR AFON PRIMARY SCHOOL,"Nursery, Infants & Juniors",Cardiff,Primary,133.0,CF3 5NJ,51.52665467137551,-3.130228426923201,True
Grangetown Primary School,Infants & Juniors,Cardiff,Primary,375.0,CF11 7XS,51.46585909565283,-3.183243194927424,True
Herbert Thompson Primary,"Nursery, Infants & Juniors",Cardiff,Primary,463.0,CF5 4XD,51.48441965493324,-3.2413891298719184,True
Ysgol Glan Morfa,"Nursery, Infants & Juniors",Cardiff,Primary,255.0,CF24 2LZ,51.4779393576317,-3.1549064369186692,True
Ysgol Pen Y Pil,Infants & Juniors,Cardiff,Primary,175.0,CF3 1RQ,51.516975553213896,-3.108975888165742,True
Ysgol Gymraeg Nant Caerau,"Nursery, Infants & Juniors",Cardiff,Primary,231.0,CF5 5QZ,51.47155215163655,-3.2532204218963954,True
Rumney Primary,"Nursery, Infants & Juniors",Cardiff,Primary,457.0,CF3 3HD,51.506379900653215,-3.1281730160449492,True
Windsor Clive Primary,"Nursery, Infants & Juniors",Cardiff,Primary,469.0,CF5 4HX,51.4785587772558,-3.2530958402655723,True
Severn Primary,"Nursery, Infants & Juniors",Cardiff,Primary,439.0,CF11 9DZ,51.48218042893225,-3.199842286011375,True
Hawthorn Primary,"Nursery, Infants & Juniors",Cardiff,Primary,209.0,CF14 2FL,51.506327723375485,-3.2268209358348696,True
Danescourt Primary,"Nursery, Infants & Juniors",Cardiff,Primary,433.0,CF5 2SN,51.5032129004437,-3.238830981582944,True
Hywel Dda Primary School,"Nursery, Infants & Juniors",Cardiff,Primary,417.0,CF5 4PD,51.47249635844942,-3.2599270956926834,True
Ysgol Gynradd Gymraeg Pen-Y-Groes,"Nursery, Infants & Juniors",Cardiff,Primary,104.0,CF23 7EH,51.52454982457247,-3.14144846680799,True
Trowbridge Primary,"Nursery, Infants & Juniors",Cardiff,Primary,188.0,CF3 1SX,51.51427004624278,-3.10886693460761,True
Ysgol Glan Ceubal,"Nursery, Infants & Juniors",Cardiff,Primary,207.0,CF14 2QQ,51.50046727990275,-3.2164947515379776,True
Marlborough Primary,"Nursery, Infants & Juniors",Cardiff,Primary,492.0,CF23 5BS,51.49508530181339,-3.160504973453157,True
Pencaerau Primary,"Nursery, Infants & Juniors",Cardiff,Primary,232.0,CF5 5QN,51.47203531845571,-3.256804397580166,True
Glyncoed Primary,"Nursery, Infants & Juniors",Cardiff,Primary,285.0,CF23 7DW,51.52462016620804,-3.1535584668746157,True
Whitchurch Primary,"Nursery, Infants & Juniors",Cardiff,Primary,677.0,CF14 1NL,51.50949625556492,-3.2210178961505522,True
Pontprennau,"Nursery, Infants & Juniors",Cardiff,Primary,483.0,CF23 8LL,51.53670871326117,-3.1412480384542674,True
Howardian Primary School,"Nursery, Infants & Juniors",Cardiff,Primary,452.0,CF23 9NB,51.49983672849044,-3.149951572984574,True
Ysgol Gynradd Gymraeg Hamadryad,"Nursery, Infants & Juniors",Cardiff,Primary,364.0,CF10 5UY,51.4694335991973,-3.1939183600325833,True
ST ALBAN'S RC PRIMARY SCHOOL,Infants & Juniors,Cardiff,Primary,169.0,CF24 2TG,51.48702072447898,-3.1393010110612467,True
ST CUTHBERT'S RC PRIMARY,Infants & Juniors,Cardiff,Primary,122.0,CF10 4AB,51.47242160645756,-3.167258298765403,True
St. Joseph's RC School,Infants & Juniors,Cardiff,Primary,224.0,CF14 3BL,51.50187710485865,-3.1951256939854926,True
ST. MARY'S R.C. PRIMARY SCHOOL,"Nursery, Infants & Juniors",Cardiff,Primary,206.0,CF11 9EF,51.48352328067454,-3.1987789790446777,True
ST PATRICK'S R C SCHOOL,Infants & Juniors,Cardiff,Primary,302.0,CF11 6NA,51.470046697813174,-3.1888369635379257,True
ST. PETER'S PRIMARY SCHOOL,"Nursery, Infants & Juniors",Cardiff,Primary,441.0,CF24 3SP,51.4871623078796,-3.1615279963677128,True
St Cadoc's Catholic Primary,"Nursery, Infants & Juniors",Cardiff,Primary,332.0,CF3 5NX,51.52663789021851,-3.126364740917869,True
ST.PAUL'S C/W PRIMARY SCHOOL,Infants & Juniors,Cardiff,Primary,225.0,CF11 7EU,51.464694879130064,-3.185444411577753,True
TREDEGARVILLE C/W PRIMARY,"Nursery, Infants & Juniors",Cardiff,Primary,237.0,CF24 0JT,51.484242208416276,-3.164924628873342,True
LLANDAFF CITY PRIMARY SCHOOL,Infants & Juniors,Cardiff,Primary,402.0,CF5 2HT,51.49317865336326,-3.221618905139588,True
CHRIST THE KING PRIMARY SCHOOL,Infants & Juniors,Cardiff,Primary,236.0,CF14 5AS,51.533059182774124,-3.182880280933854,True
St John Lloyd,"Nursery, Infants & Juniors",Cardiff,Primary,337.0,CF3 1TA,51.51420438566755,-3.107251280975467,True
HOLY FAMILY R.C. PRIMARY,Infants & Juniors,Cardiff,Primary,156.0,CF5 3SN,51.493810972610575,-3.256236520602636,True
ST MARY THE VIRGIN C/W PRIMARY SCHOOL,"Nursery, Infants & Juniors",Cardiff,Primary,211.0,CF10 5HB,51.47390006365492,-3.173185072131458,True
ALL SAINTS C/W PRIMARY,Infants & Juniors,Cardiff,Primary,138.0,CF23 9LF,51.50901393366357,-3.155930825854464,True
ST FAGANS CHURCH IN WALES,"Nursery, Infants & Juniors",Cardiff,Primary,201.0,CF5 4SZ,51.473194685948144,-3.272223791539735,True
ST BERNADETTES PRIMARY SCHOOL,"Nursery, Infants & Juniors",Cardiff,Primary,244.0,CF23 7JB,51.52734617370368,-3.1433059254660582,True
ST DAVID'S C/W PRIMARY SCHOOL,"Nursery, Infants & Juniors",Cardiff,Primary,217.0,CF23 7ED,51.52204899390198,-3.14617128963552,True
BISHOP CHILDS C/W PRIMARY,Infants & Juniors,Cardiff,Primary,201.0,CF3 0AY,51.52714058936912,-3.101842255463292,True
ST PHILIP EVANS PRIMARY SCHOOL,"Nursery, Infants & Juniors",Cardiff,Primary,370.0,CF23 9NX,51.51728490765919,-3.149683557078728,True
St. Francis R. C. Primary Sch.,"Nursery, Infants & Juniors",Cardiff,Primary,332.0,CF5 4JL,51.47783314763343,-3.2544725996549877,True
CARDIFF HIGH SCHOOL,Secondary (ages 11-19),Cardiff,Secondary,1794.0,CF23 6WG,51.517811279760515,-3.1746015085217847,True
Willows High School,Secondary (ages 11-16),Cardiff,Secondary,809.0,CF24 2YE,51.484261078334804,-3.137359979361834,True
Fitzalan High School,Secondary (ages 11-19),Cardiff,Secondary,1833.0,CF11 8XB,51.47623792732366,-3.2120801522298454,True
Cantonian High School,Secondary (ages 11-19),Cardiff,Secondary,947.0,CF5 3JR,51.491640662640734,-3.23367736262604,True
Llanishen High School,Secondary (ages 11-19),Cardiff,Secondary,1715.0,CF14 5YL,51.53204953429549,-3.1875828683347227,True
Cathays High School,Secondary (ages 11-19),Cardiff,Secondary,1247.0,CF14 3XG,51.498690673418615,-3.191916127372756,True
Radyr Comprehensive School,Secondary (ages 11-19),Cardiff,Secondary,1426.0,CF15 8XG,51.509032164877276,-3.2471735977280494,True
Ysgol Gyfun Gymraeg Glantaf,Secondary (ages 11-19),Cardiff,Secondary,1498.0,CF14 2JL,51.501096368899454,-3.2263257138664554,True
Ysgol Gyfun Gymraeg Plasmawr,Secondary (ages 11-19),Cardiff,Secondary,1181.0,CF5 3PZ,51.4969563281201,-3.246296462391309,True
Ysgol Gyfun Gymraeg Bro Edern,Secondary (ages 11-19),Cardiff,Secondary,935.0,CF23 9DT,51.50474329581002,-3.155880363875758,True
Cardiff West Community High School,Secondary (ages 11-19),Cardiff,Secondary,1061.0,CF5 5XP,51.4748114109024,-3.2324289427381565,True
Eastern High,Secondary (ages 11-16),Cardiff,Secondary,1185.0,CF3 1XZ,51.51333728936301,-3.110381642216364,True
St. Illtyd's Catholic High School,Secondary (ages 11-16),Cardiff,Secondary,990.0,CF3 1XQ,51.51763164686768,-3.114699107971809,True
Mary Immaculate High School,Secondary (ages 11-16),Cardiff,Secondary,871.0,CF5 5QZ,51.46378116072762,-3.2584345910207895,True
Bishop of Llandaff Church in Wales High School,Secondary (ages 11-19),Cardiff,Secondary,1263.0,CF5 2NR,51.49623382156437,-3.231266278044985,True
St Teilo's C-in-W High School,Secondary (ages 11-19),Cardiff,Secondary,1375.0,CF23 9PD,51.51223323000836,-3.1456559592383124,True
CORPUS CHRISTI CATHOLIC HIGH SCHOOL,Secondary (ages 11-16),Cardiff,Secondary,1132.0,CF23 6XL,51.53361940701373,-3.1610091270558303,True
Whitchurch High School,Secondary (ages 11-19),Cardiff,Secondary,2459.0,CF14 2XJ,51.51341169153506,-3.223226631637287,True
Ysgol Minafon,"Nursery, Infants & Juniors",Conwy,Primary,105.0,LL28 5AU,53.29080332293426,-3.760345441714047,True
Ysgol Cae’r Gwenyn,Special (without post-16 provision),Wrexham,Special,,LL13 8TH,53.04438246199439,-2.9723439868374255,True
Ysgol Calon Lan,Special (with post-16 provision),Swansea,Special,230.0,SA6 7PA,51.66026941468991,-3.9411426414390354,True
Hendre Primary School,"Nursery, Infants & Juniors",Caerphilly,Primary,291.0,CF83 2RP,51.58025082061173,-3.2409541131304334,True
Hendre Primary School,"Nursery, Infants & Juniors",Caerphilly,Primary,291.0,CF83 2RP,51.58073244436806,-3.2396250193844205,True
Fairoak Primary School,"Nursery, Infants & Juniors",Cardiff,Primary,409.0,CF14 3JL,51.49721761653032,-3.1829039257945344,True
King Henry VIII 319,Middle (ages 3-19),Monmouthshire,Middle,1310.0,NP7 6EP,51.831212905899044,-3.0208752655394178,True
THE COURT SCHOOL,Special (without post-16 provision),Cardiff,Special,42.0,CF14 5UX,51.53154981969369,-3.1827546485818776,True
Park Community Primary School Llay,"Nursery, Infants & Juniors",Wrexham,Primary,337.0,LL12 0TR,53.09641550005346,-2.997227651450571,True
YSGOL GYMRAEG Y TRALLWNG,"Nursery, Infants & Juniors",Powys,Primary,114.0,SY21 7AT,52.6554075472803,-3.1429755724969337,True
RHYDAMAN,"Nursery, Infants & Juniors",Carmarthenshire,Primary,288.0,SA18 2NS,51.79392047496395,-3.986260891214406,True
HAY-ON-WYE C.P. SCHOOL,"Nursery, Infants & Juniors",Powys,Primary,185.0,HR3 5BT,52.07198586572851,-3.126076948581779,True
YGG Rhosafan,"Nursery, Infants & Juniors",Neath Port Talbot,Primary,388.0,SA12 7NN,51.599092679427876,-3.820488102706452,True
YSGOL MYNYDD BYCHAN,"Nursery, Infants & Juniors",Cardiff,Primary,258.0,CF14 3QE,51.50205551783994,-3.185579618706096,True
Durand Primary School,"Nursery, Infants & Juniors",Monmouthshire,Primary,229.0,NP26 5DF,51.58648799629566,-2.7511004706524513,True
Osbaston Church in Wales School,Infants & Juniors,Monmouthshire,Primary,197.0,NP25 3AX,51.82074853120733,-2.7190146153589962,True
YSGOL Y MYNYDD DU ,"Nursery, Infants & Juniors",Powys,Primary,91.0,LD3 0DQ,52.001437472685545,-3.2324741591956356,True
Ysgol Dyffryn Nantlle,Secondary (ages 11-19),Gwynedd,Secondary,397.0,LL54 6AA,53.053678368652676,-4.278762911293659,True
Chepstow Comprehensive School,Secondary (ages 11-19),Monmouthshire,Secondary,860.0,NP16 5LR,51.64710304118688,-2.6839205633924674,True
Ysgol Llandrillo yn Rhos,"Nursery, Infants & Juniors",Conwy,Primary,427.0,LL28 4LX,53.16719347733876,-3.0821167465025603,True
ARCHDEACON GRIFFITHS C.I.W. PRIMARY SCHOOL,"Nursery, Infants & Juniors",Powys,Primary,135.0,LD3 0YB,52.0379775138129,-3.2723110423142963,True
Ysgol Penyffordd,"Nursery, Infants & Juniors",Flintshire,Primary,345.0,CH4 0LQ,53.14287242423345,-3.0468920657117073,True
Argoed School,Secondary (ages 11-16),Flintshire,Secondary,599.0,CH7 6RY,53.173824697733075,-3.1020020469899974,True
ST MONICAS C/W PRIMARY SCHOOL,Infants & Juniors,Cardiff,Primary,151.0,CF14 3BR,51.501319578285226,-3.1888875855931964,True
ST. MELLONS CHURCH IN WALES PRIMARY,Infants & Juniors,Cardiff,Primary,229.0,CF3 5TP,51.53470332463532,-3.121135862874199,True
ADAMSDOWN PRIMARY,"Nursery, Infants & Juniors",Cardiff,Primary,373.0,CF24 0JF,51.483308373084675,-3.1592795994975136,True
GLYNCOED PRIMARY,"Nursery, Infants & Juniors",Blaenau Gwent,Primary,372.0,NP23 5UL,51.791966452440526,-3.211139718526584,True
Edwardsville Primary School,Infants & Juniors,Merthyr Tydfil,Primary,335.0,CF46 5NE,51.66320524876079,-3.320900458637085,True
CWMBACH CHURCH IN WALES,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,120.0,CF44 0AT,51.703165934147485,-3.411589756707981,True
GLYNCOED PRIMARY,"Nursery, Infants & Juniors",Blaenau Gwent,Primary,372.0,NP23 5UL,51.793769396454856,-3.2124507190014495,True
Y.G.G. Llyn-y-Forwyn,"Nursery, Infants & Juniors",Rhondda Cynon Taf,Primary,170.0,CF43 4AB,51.65854744368591,-3.449786633568979,True
